ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
480,10/14/2016,10/21/2016,27213,2,1,SO68209,2,1,2.29,0.86,2.29,0.18
530,10/14/2016,10/21/2016,11203,1,6,SO68210,1,1,4.99,1.87,4.99,0.4
541,10/14/2016,10/21/2016,11203,1,6,SO68210,2,1,28.99,10.84,28.99,2.32
480,10/14/2016,10/21/2016,11203,2,6,SO68210,3,1,2.29,0.86,2.29,0.18
529,10/14/2016,10/21/2016,11287,1,6,SO68211,1,1,3.99,1.49,3.99,0.32
538,10/14/2016,10/21/2016,11287,1,6,SO68211,2,1,21.49,8.04,21.49,1.72
480,10/14/2016,10/21/2016,11287,1,6,SO68211,3,1,2.29,0.86,2.29,0.18
535,10/14/2016,10/21/2016,26685,1,4,SO68212,1,1,24.99,9.35,24.99,2
535,10/14/2016,10/21/2016,26178,1,1,SO68213,1,1,24.99,9.35,24.99,2
528,10/14/2016,10/21/2016,26178,1,1,SO68213,2,1,4.99,1.87,4.99,0.4
485,10/14/2016,10/21/2016,26178,1,1,SO68213,3,1,21.98,8.22,21.98,1.76
237,10/14/2016,10/21/2016,26178,1,1,SO68213,4,1,49.99,38.49,49.99,4
536,10/14/2016,10/21/2016,12106,1,6,SO68214,1,1,29.99,11.22,29.99,2.4
528,10/14/2016,10/21/2016,12106,1,6,SO68214,2,1,4.99,1.87,4.99,0.4
480,10/14/2016,10/21/2016,12106,1,6,SO68214,3,1,2.29,0.86,2.29,0.18
536,10/14/2016,10/21/2016,23703,1,4,SO68215,1,1,29.99,11.22,29.99,2.4
528,10/14/2016,10/21/2016,23703,1,4,SO68215,2,1,4.99,1.87,4.99,0.4
528,10/14/2016,10/21/2016,23495,1,4,SO68216,1,1,4.99,1.87,4.99,0.4
536,10/14/2016,10/21/2016,23495,1,4,SO68216,2,1,29.99,11.22,29.99,2.4
217,10/14/2016,10/21/2016,23495,1,4,SO68216,3,1,34.99,13.09,34.99,2.8
536,10/14/2016,10/21/2016,23558,1,4,SO68217,1,1,29.99,11.22,29.99,2.4
528,10/14/2016,10/21/2016,23558,1,4,SO68217,2,1,4.99,1.87,4.99,0.4
478,10/14/2016,10/21/2016,20516,1,4,SO68218,1,1,9.99,3.74,9.99,0.8
477,10/14/2016,10/21/2016,20516,1,4,SO68218,2,1,4.99,1.87,4.99,0.4
528,10/14/2016,10/21/2016,16072,1,1,SO68219,1,1,4.99,1.87,4.99,0.4
480,10/14/2016,10/21/2016,16072,2,1,SO68219,2,1,2.29,0.86,2.29,0.18
486,10/14/2016,10/21/2016,16072,1,1,SO68219,3,1,159,59.47,159,12.72
477,10/14/2016,10/21/2016,17344,1,4,SO68220,1,1,4.99,1.87,4.99,0.4
528,10/14/2016,10/21/2016,21276,1,6,SO68221,1,1,4.99,1.87,4.99,0.4
217,10/14/2016,10/21/2016,21276,1,6,SO68221,2,1,34.99,13.09,34.99,2.8
528,10/14/2016,10/21/2016,21277,1,6,SO68222,1,1,4.99,1.87,4.99,0.4
528,10/14/2016,10/21/2016,16485,1,4,SO68223,1,1,4.99,1.87,4.99,0.4
214,10/14/2016,10/21/2016,16485,1,4,SO68223,2,1,34.99,13.09,34.99,2.8
528,10/14/2016,10/21/2016,27643,1,6,SO68224,1,1,4.99,1.87,4.99,0.4
231,10/14/2016,10/21/2016,27643,1,6,SO68224,2,1,49.99,38.49,49.99,4
485,10/14/2016,10/21/2016,20479,1,6,SO68225,1,1,21.98,8.22,21.98,1.76
471,10/14/2016,10/21/2016,20479,1,6,SO68225,2,1,63.5,23.75,63.5,5.08
529,10/14/2016,10/21/2016,16545,1,7,SO68226,1,1,3.99,1.49,3.99,0.32
539,10/14/2016,10/21/2016,16545,1,7,SO68226,2,1,24.99,9.35,24.99,2
480,10/14/2016,10/21/2016,16545,1,7,SO68226,3,1,2.29,0.86,2.29,0.18
529,10/14/2016,10/21/2016,16450,1,7,SO68227,1,1,3.99,1.49,3.99,0.32
539,10/14/2016,10/21/2016,16450,1,7,SO68227,2,1,24.99,9.35,24.99,2
481,10/14/2016,10/21/2016,16450,1,7,SO68227,3,1,8.99,3.36,8.99,0.72
540,10/14/2016,10/21/2016,13608,1,8,SO68228,1,1,32.6,12.19,32.6,2.61
529,10/14/2016,10/21/2016,13608,1,8,SO68228,2,1,3.99,1.49,3.99,0.32
217,10/14/2016,10/21/2016,13608,1,8,SO68228,3,1,34.99,13.09,34.99,2.8
539,10/14/2016,10/21/2016,21829,1,10,SO68229,1,1,24.99,9.35,24.99,2
529,10/14/2016,10/21/2016,21829,1,10,SO68229,2,1,3.99,1.49,3.99,0.32
217,10/14/2016,10/21/2016,21829,1,10,SO68229,3,1,34.99,13.09,34.99,2.8
529,10/14/2016,10/21/2016,24014,1,8,SO68230,1,1,3.99,1.49,3.99,0.32
222,10/14/2016,10/21/2016,24014,1,8,SO68230,2,1,34.99,13.09,34.99,2.8
477,10/14/2016,10/21/2016,19444,1,7,SO68231,1,1,4.99,1.87,4.99,0.4
488,10/14/2016,10/21/2016,19444,1,7,SO68231,2,1,53.99,41.57,53.99,4.32
538,10/14/2016,10/21/2016,29426,1,7,SO68232,1,1,21.49,8.04,21.49,1.72
529,10/14/2016,10/21/2016,29426,1,7,SO68232,2,1,3.99,1.49,3.99,0.32
541,10/14/2016,10/21/2016,12310,1,10,SO68233,1,1,28.99,10.84,28.99,2.32
530,10/14/2016,10/21/2016,12310,1,10,SO68233,2,1,4.99,1.87,4.99,0.4
217,10/14/2016,10/21/2016,12310,1,10,SO68233,3,1,34.99,13.09,34.99,2.8
537,10/14/2016,10/21/2016,14077,1,6,SO68234,1,1,35,13.09,35,2.8
480,10/14/2016,10/21/2016,14077,1,6,SO68234,2,1,2.29,0.86,2.29,0.18
537,10/14/2016,10/21/2016,11653,1,1,SO68235,1,1,35,13.09,35,2.8
528,10/14/2016,10/21/2016,11653,1,1,SO68235,2,1,4.99,1.87,4.99,0.4
217,10/14/2016,10/21/2016,11653,1,1,SO68235,3,1,34.99,13.09,34.99,2.8
228,10/14/2016,10/21/2016,11653,1,1,SO68235,4,1,49.99,38.49,49.99,4
528,10/14/2016,10/21/2016,12969,1,6,SO68236,1,1,4.99,1.87,4.99,0.4
537,10/14/2016,10/21/2016,12969,1,6,SO68236,2,1,35,13.09,35,2.8
480,10/14/2016,10/21/2016,12969,1,6,SO68236,3,1,2.29,0.86,2.29,0.18
485,10/14/2016,10/21/2016,16213,1,6,SO68237,1,1,21.98,8.22,21.98,1.76
234,10/14/2016,10/21/2016,16213,1,6,SO68237,2,1,49.99,38.49,49.99,4
485,10/14/2016,10/21/2016,13188,1,1,SO68238,1,1,21.98,8.22,21.98,1.76
217,10/14/2016,10/21/2016,13188,1,1,SO68238,2,1,34.99,13.09,34.99,2.8
596,10/14/2016,10/21/2016,19869,1,4,SO68239,1,1,539.99,294.58,539.99,43.2
478,10/14/2016,10/21/2016,19869,1,4,SO68239,2,1,9.99,3.74,9.99,0.8
477,10/14/2016,10/21/2016,19869,1,4,SO68239,3,1,4.99,1.87,4.99,0.4
491,10/14/2016,10/21/2016,19869,1,4,SO68239,4,1,53.99,41.57,53.99,4.32
359,10/14/2016,10/21/2016,18433,1,6,SO68240,1,1,"2,294.99","1,251.98","2,294.99",183.6
217,10/14/2016,10/21/2016,18433,1,6,SO68240,2,1,34.99,13.09,34.99,2.8
361,10/14/2016,10/21/2016,12975,1,4,SO68241,1,1,"2,294.99","1,251.98","2,294.99",183.6
485,10/14/2016,10/21/2016,12975,1,4,SO68241,2,1,21.98,8.22,21.98,1.76
483,10/14/2016,10/21/2016,12975,1,4,SO68241,3,1,120,44.88,120,9.6
359,10/14/2016,10/21/2016,16835,1,1,SO68242,1,1,"2,294.99","1,251.98","2,294.99",183.6
587,10/14/2016,10/21/2016,12020,1,6,SO68243,1,1,769.49,419.78,769.49,61.56
528,10/14/2016,10/21/2016,12020,1,6,SO68243,2,1,4.99,1.87,4.99,0.4
536,10/14/2016,10/21/2016,12020,1,6,SO68243,3,1,29.99,11.22,29.99,2.4
588,10/14/2016,10/21/2016,14900,2,6,SO68244,1,1,769.49,419.78,769.49,61.56
474,10/14/2016,10/21/2016,14900,1,6,SO68244,2,1,69.99,26.18,69.99,5.6
590,10/14/2016,10/21/2016,15005,1,4,SO68245,1,1,769.49,419.78,769.49,61.56
217,10/14/2016,10/21/2016,15005,1,4,SO68245,2,1,34.99,13.09,34.99,2.8
589,10/14/2016,10/21/2016,15254,1,5,SO68246,1,1,769.49,419.78,769.49,61.56
485,10/14/2016,10/21/2016,15254,1,5,SO68246,2,1,21.98,8.22,21.98,1.76
231,10/14/2016,10/21/2016,15254,1,5,SO68246,3,1,49.99,38.49,49.99,4
353,10/14/2016,10/21/2016,18116,1,6,SO68247,1,1,"2,319.99","1,265.62","2,319.99",185.6
485,10/14/2016,10/21/2016,18116,1,6,SO68247,2,1,21.98,8.22,21.98,1.76
222,10/14/2016,10/21/2016,18116,1,6,SO68247,3,1,34.99,13.09,34.99,2.8
361,10/14/2016,10/21/2016,16478,1,4,SO68248,1,1,"2,294.99","1,251.98","2,294.99",183.6
485,10/14/2016,10/21/2016,16478,1,4,SO68248,2,1,21.98,8.22,21.98,1.76
478,10/14/2016,10/21/2016,16478,1,4,SO68248,3,1,9.99,3.74,9.99,0.8
477,10/14/2016,10/21/2016,16478,1,4,SO68248,4,1,4.99,1.87,4.99,0.4
491,10/14/2016,10/21/2016,16478,1,4,SO68248,5,1,53.99,41.57,53.99,4.32
359,10/14/2016,10/21/2016,16113,1,4,SO68249,1,1,"2,294.99","1,251.98","2,294.99",183.6
528,10/14/2016,10/21/2016,16113,1,4,SO68249,2,1,4.99,1.87,4.99,0.4
537,10/14/2016,10/21/2016,16113,1,4,SO68249,3,1,35,13.09,35,2.8
485,10/14/2016,10/21/2016,16113,1,4,SO68249,4,1,21.98,8.22,21.98,1.76
222,10/14/2016,10/21/2016,16113,1,4,SO68249,5,1,34.99,13.09,34.99,2.8
578,10/14/2016,10/21/2016,19365,1,8,SO68250,1,1,"1,214.85",755.15,"1,214.85",97.19
214,10/14/2016,10/21/2016,19365,1,8,SO68250,2,1,34.99,13.09,34.99,2.8
357,10/14/2016,10/21/2016,15215,1,9,SO68251,1,1,"2,319.99","1,265.62","2,319.99",185.6
528,10/14/2016,10/21/2016,15215,1,9,SO68251,2,1,4.99,1.87,4.99,0.4
537,10/14/2016,10/21/2016,15215,1,9,SO68251,3,1,35,13.09,35,2.8
214,10/14/2016,10/21/2016,15215,1,9,SO68251,4,1,34.99,13.09,34.99,2.8
465,10/14/2016,10/21/2016,15215,1,9,SO68251,5,1,24.49,9.16,24.49,1.96
361,10/14/2016,10/21/2016,13010,1,9,SO68252,1,1,"2,294.99","1,251.98","2,294.99",183.6
537,10/14/2016,10/21/2016,13010,1,9,SO68252,2,1,35,13.09,35,2.8
480,10/14/2016,10/21/2016,13010,1,9,SO68252,3,1,2.29,0.86,2.29,0.18
583,10/14/2016,10/21/2016,21982,1,9,SO68253,1,1,"1,700.99","1,082.51","1,700.99",136.08
564,10/14/2016,10/21/2016,27418,1,4,SO68254,1,1,"2,384.07","1,481.94","2,384.07",190.73
217,10/14/2016,10/21/2016,27418,1,4,SO68254,2,1,34.99,13.09,34.99,2.8
575,10/14/2016,10/21/2016,27439,1,4,SO68255,1,1,"2,384.07","1,481.94","2,384.07",190.73
541,10/14/2016,10/21/2016,27439,1,4,SO68255,2,1,28.99,10.84,28.99,2.32
573,10/14/2016,10/21/2016,27450,1,1,SO68256,1,1,"2,384.07","1,481.94","2,384.07",190.73
467,10/14/2016,10/21/2016,27450,2,1,SO68256,2,1,24.49,9.16,24.49,1.96
217,10/14/2016,10/21/2016,27450,1,1,SO68256,3,1,34.99,13.09,34.99,2.8
605,10/14/2016,10/21/2016,21658,1,6,SO68257,1,1,539.99,343.65,539.99,43.2
225,10/14/2016,10/21/2016,21658,1,6,SO68257,2,1,8.99,6.92,8.99,0.72
538,10/14/2016,10/21/2016,21658,1,6,SO68257,3,1,21.49,8.04,21.49,1.72
584,10/14/2016,10/21/2016,23374,1,4,SO68258,1,1,539.99,343.65,539.99,43.2
477,10/14/2016,10/21/2016,23374,1,4,SO68258,2,1,4.99,1.87,4.99,0.4
479,10/14/2016,10/21/2016,23374,1,4,SO68258,3,1,8.99,3.36,8.99,0.72
214,10/14/2016,10/21/2016,23374,1,4,SO68258,4,1,34.99,13.09,34.99,2.8
604,10/14/2016,10/21/2016,23319,1,4,SO68259,1,1,539.99,343.65,539.99,43.2
214,10/14/2016,10/21/2016,23319,1,4,SO68259,2,1,34.99,13.09,34.99,2.8
583,10/14/2016,10/21/2016,18369,1,4,SO68260,1,1,"1,700.99","1,082.51","1,700.99",136.08
539,10/14/2016,10/21/2016,18369,1,4,SO68260,2,1,24.99,9.35,24.99,2
580,10/14/2016,10/21/2016,14267,1,1,SO68261,1,1,"1,700.99","1,082.51","1,700.99",136.08
222,10/14/2016,10/21/2016,14267,1,1,SO68261,2,1,34.99,13.09,34.99,2.8
234,10/14/2016,10/21/2016,14267,1,1,SO68261,3,1,49.99,38.49,49.99,4
386,10/14/2016,10/21/2016,20945,1,8,SO68262,1,1,"1,120.49",713.08,"1,120.49",89.64
237,10/14/2016,10/21/2016,20945,1,8,SO68262,2,1,49.99,38.49,49.99,4
388,10/14/2016,10/21/2016,24112,1,10,SO68263,1,1,"1,120.49",713.08,"1,120.49",89.64
214,10/14/2016,10/21/2016,24112,1,10,SO68263,2,1,34.99,13.09,34.99,2.8
584,10/14/2016,10/21/2016,28366,1,10,SO68264,1,1,539.99,343.65,539.99,43.2
479,10/14/2016,10/21/2016,28366,1,10,SO68264,2,1,8.99,3.36,8.99,0.72
477,10/14/2016,10/21/2016,28366,1,10,SO68264,3,1,4.99,1.87,4.99,0.4
463,10/14/2016,10/21/2016,28366,1,10,SO68264,4,1,24.49,9.16,24.49,1.96
578,10/14/2016,10/21/2016,13109,1,9,SO68265,1,1,"1,214.85",755.15,"1,214.85",97.19
530,10/14/2016,10/21/2016,13109,1,9,SO68265,2,1,4.99,1.87,4.99,0.4
541,10/14/2016,10/21/2016,13109,1,9,SO68265,3,1,28.99,10.84,28.99,2.32
217,10/14/2016,10/21/2016,13109,1,9,SO68265,4,1,34.99,13.09,34.99,2.8
363,10/15/2016,10/22/2016,12561,1,7,SO68266,1,1,"2,294.99","1,251.98","2,294.99",183.6
478,10/15/2016,10/22/2016,12561,1,7,SO68266,2,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,12561,1,7,SO68266,3,1,4.99,1.87,4.99,0.4
217,10/15/2016,10/22/2016,11711,1,6,SO68267,1,1,34.99,13.09,34.99,2.8
471,10/15/2016,10/22/2016,11711,1,6,SO68267,2,1,63.5,23.75,63.5,5.08
217,10/15/2016,10/22/2016,11787,1,4,SO68268,1,1,34.99,13.09,34.99,2.8
539,10/15/2016,10/22/2016,15238,1,9,SO68269,1,1,24.99,9.35,24.99,2
529,10/15/2016,10/22/2016,15238,1,9,SO68269,2,1,3.99,1.49,3.99,0.32
217,10/15/2016,10/22/2016,15238,1,9,SO68269,3,1,34.99,13.09,34.99,2.8
539,10/15/2016,10/22/2016,17503,1,9,SO68270,1,1,24.99,9.35,24.99,2
529,10/15/2016,10/22/2016,17503,1,9,SO68270,2,1,3.99,1.49,3.99,0.32
217,10/15/2016,10/22/2016,17503,1,9,SO68270,3,1,34.99,13.09,34.99,2.8
485,10/15/2016,10/22/2016,18291,1,9,SO68271,1,1,21.98,8.22,21.98,1.76
477,10/15/2016,10/22/2016,23426,1,9,SO68272,1,1,4.99,1.87,4.99,0.4
217,10/15/2016,10/22/2016,23426,1,9,SO68272,2,1,34.99,13.09,34.99,2.8
530,10/15/2016,10/22/2016,28137,1,9,SO68273,1,1,4.99,1.87,4.99,0.4
480,10/15/2016,10/22/2016,28137,2,9,SO68273,2,1,2.29,0.86,2.29,0.18
529,10/15/2016,10/22/2016,16166,1,9,SO68274,1,1,3.99,1.49,3.99,0.32
540,10/15/2016,10/22/2016,16166,1,9,SO68274,2,1,32.6,12.19,32.6,2.61
480,10/15/2016,10/22/2016,16166,1,9,SO68274,3,1,2.29,0.86,2.29,0.18
225,10/15/2016,10/22/2016,17321,1,9,SO68275,1,1,8.99,6.92,8.99,0.72
486,10/15/2016,10/22/2016,12704,1,9,SO68276,1,1,159,59.47,159,12.72
589,10/15/2016,10/22/2016,14795,1,8,SO68277,1,1,769.49,419.78,769.49,61.56
536,10/15/2016,10/22/2016,14795,1,8,SO68277,2,1,29.99,11.22,29.99,2.4
480,10/15/2016,10/22/2016,14795,1,8,SO68277,3,1,2.29,0.86,2.29,0.18
363,10/15/2016,10/22/2016,19901,2,8,SO68278,1,1,"2,294.99","1,251.98","2,294.99",183.6
485,10/15/2016,10/22/2016,19901,1,8,SO68278,2,1,21.98,8.22,21.98,1.76
357,10/15/2016,10/22/2016,19076,1,7,SO68279,1,1,"2,319.99","1,265.62","2,319.99",185.6
537,10/15/2016,10/22/2016,19076,1,7,SO68279,2,1,35,13.09,35,2.8
528,10/15/2016,10/22/2016,19076,1,7,SO68279,3,1,4.99,1.87,4.99,0.4
214,10/15/2016,10/22/2016,19076,1,7,SO68279,4,1,34.99,13.09,34.99,2.8
363,10/15/2016,10/22/2016,19028,2,7,SO68280,1,1,"2,294.99","1,251.98","2,294.99",183.6
477,10/15/2016,10/22/2016,19028,1,7,SO68280,2,1,4.99,1.87,4.99,0.4
478,10/15/2016,10/22/2016,19028,1,7,SO68280,3,1,9.99,3.74,9.99,0.8
488,10/15/2016,10/22/2016,19028,1,7,SO68280,4,1,53.99,41.57,53.99,4.32
359,10/15/2016,10/22/2016,14159,1,10,SO68281,1,1,"2,294.99","1,251.98","2,294.99",183.6
485,10/15/2016,10/22/2016,14159,1,10,SO68281,2,1,21.98,8.22,21.98,1.76
214,10/15/2016,10/22/2016,14159,1,10,SO68281,3,1,34.99,13.09,34.99,2.8
595,10/15/2016,10/22/2016,15455,1,7,SO68282,1,1,564.99,308.22,564.99,45.2
485,10/15/2016,10/22/2016,15455,1,7,SO68282,2,1,21.98,8.22,21.98,1.76
478,10/15/2016,10/22/2016,15455,1,7,SO68282,3,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,15455,1,7,SO68282,4,1,4.99,1.87,4.99,0.4
489,10/15/2016,10/22/2016,15455,1,7,SO68282,5,1,53.99,41.57,53.99,4.32
599,10/15/2016,10/22/2016,19193,1,10,SO68283,1,1,539.99,294.58,539.99,43.2
478,10/15/2016,10/22/2016,19193,1,10,SO68283,2,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,19193,1,10,SO68283,3,1,4.99,1.87,4.99,0.4
488,10/15/2016,10/22/2016,19193,1,10,SO68283,4,1,53.99,41.57,53.99,4.32
596,10/15/2016,10/22/2016,15656,1,8,SO68284,1,1,539.99,294.58,539.99,43.2
225,10/15/2016,10/22/2016,15656,1,8,SO68284,2,1,8.99,6.92,8.99,0.72
217,10/15/2016,10/22/2016,11078,1,6,SO68285,1,1,34.99,13.09,34.99,2.8
530,10/15/2016,10/22/2016,28358,1,4,SO68286,1,1,4.99,1.87,4.99,0.4
530,10/15/2016,10/22/2016,28001,1,4,SO68287,1,1,4.99,1.87,4.99,0.4
214,10/15/2016,10/22/2016,28001,1,4,SO68287,2,1,34.99,13.09,34.99,2.8
538,10/15/2016,10/22/2016,11078,1,6,SO68288,1,1,21.49,8.04,21.49,1.72
529,10/15/2016,10/22/2016,11078,1,6,SO68288,2,1,3.99,1.49,3.99,0.32
535,10/15/2016,10/22/2016,25360,1,4,SO68289,1,1,24.99,9.35,24.99,2
528,10/15/2016,10/22/2016,25360,1,4,SO68289,2,1,4.99,1.87,4.99,0.4
480,10/15/2016,10/22/2016,25360,2,4,SO68289,3,1,2.29,0.86,2.29,0.18
540,10/15/2016,10/22/2016,24264,1,4,SO68290,1,1,32.6,12.19,32.6,2.61
529,10/15/2016,10/22/2016,24264,1,4,SO68290,2,1,3.99,1.49,3.99,0.32
214,10/15/2016,10/22/2016,24264,1,4,SO68290,3,1,34.99,13.09,34.99,2.8
540,10/15/2016,10/22/2016,25068,1,4,SO68291,1,1,32.6,12.19,32.6,2.61
529,10/15/2016,10/22/2016,14611,1,6,SO68292,1,1,3.99,1.49,3.99,0.32
540,10/15/2016,10/22/2016,14611,1,6,SO68292,2,1,32.6,12.19,32.6,2.61
486,10/15/2016,10/22/2016,14611,1,6,SO68292,3,1,159,59.47,159,12.72
528,10/15/2016,10/22/2016,13239,1,6,SO68293,1,1,4.99,1.87,4.99,0.4
536,10/15/2016,10/22/2016,13239,1,6,SO68293,2,1,29.99,11.22,29.99,2.4
480,10/15/2016,10/22/2016,13239,1,6,SO68293,3,1,2.29,0.86,2.29,0.18
528,10/15/2016,10/22/2016,23062,1,1,SO68294,1,1,4.99,1.87,4.99,0.4
536,10/15/2016,10/22/2016,23062,1,1,SO68294,2,1,29.99,11.22,29.99,2.4
217,10/15/2016,10/22/2016,23062,1,1,SO68294,3,1,34.99,13.09,34.99,2.8
237,10/15/2016,10/22/2016,23062,1,1,SO68294,4,1,49.99,38.49,49.99,4
478,10/15/2016,10/22/2016,21758,1,1,SO68295,1,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,21758,1,1,SO68295,2,1,4.99,1.87,4.99,0.4
478,10/15/2016,10/22/2016,23262,1,1,SO68296,1,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,23262,1,1,SO68296,2,1,4.99,1.87,4.99,0.4
222,10/15/2016,10/22/2016,23262,1,1,SO68296,3,1,34.99,13.09,34.99,2.8
478,10/15/2016,10/22/2016,21721,1,1,SO68297,1,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,21721,1,1,SO68297,2,1,4.99,1.87,4.99,0.4
528,10/15/2016,10/22/2016,22184,1,4,SO68298,1,1,4.99,1.87,4.99,0.4
536,10/15/2016,10/22/2016,22184,1,4,SO68298,2,1,29.99,11.22,29.99,2.4
480,10/15/2016,10/22/2016,22184,1,4,SO68298,3,1,2.29,0.86,2.29,0.18
478,10/15/2016,10/22/2016,21316,1,4,SO68299,1,1,9.99,3.74,9.99,0.8
477,10/15/2016,10/22/2016,21316,1,4,SO68299,2,1,4.99,1.87,4.99,0.4
489,10/15/2016,10/22/2016,21316,1,4,SO68299,3,1,53.99,41.57,53.99,4.32
474,10/15/2016,10/22/2016,19699,1,1,SO68300,1,1,69.99,26.18,69.99,5.6
473,10/15/2016,10/22/2016,19699,1,1,SO68300,2,1,63.5,23.75,63.5,5.08
477,10/15/2016,10/22/2016,18339,1,4,SO68301,1,1,4.99,1.87,4.99,0.4
225,10/15/2016,10/22/2016,18339,1,4,SO68301,2,1,8.99,6.92,8.99,0.72
477,10/15/2016,10/22/2016,17032,1,4,SO68302,1,1,4.99,1.87,4.99,0.4
484,10/15/2016,10/22/2016,17032,1,4,SO68302,2,1,7.95,2.97,7.95,0.64
477,10/15/2016,10/22/2016,16817,1,4,SO68303,1,1,4.99,1.87,4.99,0.4
528,10/15/2016,10/22/2016,15539,1,4,SO68304,1,1,4.99,1.87,4.99,0.4
214,10/15/2016,10/22/2016,15539,1,4,SO68304,2,1,34.99,13.09,34.99,2.8
463,10/15/2016,10/22/2016,15539,1,4,SO68304,3,1,24.49,9.16,24.49,1.96
528,10/15/2016,10/22/2016,14466,1,1,SO68305,1,1,4.99,1.87,4.99,0.4
485,10/15/2016,10/22/2016,14466,1,1,SO68305,2,1,21.98,8.22,21.98,1.76
473,10/15/2016,10/22/2016,14466,1,1,SO68305,3,1,63.5,23.75,63.5,5.08
485,10/15/2016,10/22/2016,13374,1,4,SO68306,1,1,21.98,8.22,21.98,1.76
217,10/15/2016,10/22/2016,13374,1,4,SO68306,2,1,34.99,13.09,34.99,2.8
538,10/15/2016,10/22/2016,26851,1,8,SO68307,1,1,21.49,8.04,21.49,1.72
480,10/15/2016,10/22/2016,26851,1,8,SO68307,2,1,2.29,0.86,2.29,0.18
225,10/15/2016,10/22/2016,21123,1,7,SO68308,1,1,8.99,6.92,8.99,0.72
538,10/15/2016,10/22/2016,21123,1,7,SO68308,2,1,21.49,8.04,21.49,1.72
538,10/15/2016,10/22/2016,25318,1,8,SO68309,1,1,21.49,8.04,21.49,1.72
529,10/15/2016,10/22/2016,25318,1,8,SO68309,2,1,3.99,1.49,3.99,0.32
529,10/15/2016,10/22/2016,28883,1,10,SO68310,1,1,3.99,1.49,3.99,0.32
217,10/15/2016,10/22/2016,28883,1,10,SO68310,2,1,34.99,13.09,34.99,2.8
529,10/15/2016,10/22/2016,25771,1,8,SO68311,1,1,3.99,1.49,3.99,0.32
538,10/15/2016,10/22/2016,25771,1,8,SO68311,2,1,21.49,8.04,21.49,1.72
538,10/15/2016,10/22/2016,22377,1,7,SO68312,1,1,21.49,8.04,21.49,1.72
529,10/15/2016,10/22/2016,22377,1,7,SO68312,2,1,3.99,1.49,3.99,0.32
486,10/15/2016,10/22/2016,22377,1,7,SO68312,3,1,159,59.47,159,12.72
541,10/15/2016,10/22/2016,12590,1,10,SO68313,1,1,28.99,10.84,28.99,2.32
530,10/15/2016,10/22/2016,12590,1,10,SO68313,2,1,4.99,1.87,4.99,0.4
463,10/15/2016,10/22/2016,12590,1,10,SO68313,3,1,24.49,9.16,24.49,1.96
530,10/15/2016,10/22/2016,15057,1,10,SO68314,1,1,4.99,1.87,4.99,0.4
222,10/15/2016,10/22/2016,15057,1,10,SO68314,2,1,34.99,13.09,34.99,2.8
530,10/15/2016,10/22/2016,13683,1,8,SO68315,1,1,4.99,1.87,4.99,0.4
222,10/15/2016,10/22/2016,13683,1,8,SO68315,2,1,34.99,13.09,34.99,2.8
231,10/15/2016,10/22/2016,13683,1,8,SO68315,3,1,49.99,38.49,49.99,4
530,10/15/2016,10/22/2016,26996,1,8,SO68316,1,1,4.99,1.87,4.99,0.4
480,10/15/2016,10/22/2016,26996,1,8,SO68316,2,1,2.29,0.86,2.29,0.18
484,10/15/2016,10/22/2016,26996,1,8,SO68316,3,1,7.95,2.97,7.95,0.64
537,10/15/2016,10/22/2016,11679,1,1,SO68317,1,1,35,13.09,35,2.8
485,10/15/2016,10/22/2016,11679,1,1,SO68317,2,1,21.98,8.22,21.98,1.76
217,10/15/2016,10/22/2016,11679,1,1,SO68317,3,1,34.99,13.09,34.99,2.8
485,10/15/2016,10/22/2016,12888,1,1,SO68318,1,1,21.98,8.22,21.98,1.76
231,10/15/2016,10/22/2016,12888,1,1,SO68318,2,1,49.99,38.49,49.99,4
467,10/15/2016,10/22/2016,12888,1,1,SO68318,3,1,24.49,9.16,24.49,1.96
537,10/15/2016,10/22/2016,12422,1,1,SO68319,1,1,35,13.09,35,2.8
537,10/15/2016,10/22/2016,11747,1,1,SO68320,1,1,35,13.09,35,2.8
528,10/15/2016,10/22/2016,11747,1,1,SO68320,2,1,4.99,1.87,4.99,0.4
485,10/15/2016,10/22/2016,11747,1,1,SO68320,3,1,21.98,8.22,21.98,1.76
225,10/15/2016,10/22/2016,12552,1,7,SO68321,1,1,8.99,6.92,8.99,0.72
587,10/15/2016,10/22/2016,14912,1,4,SO68322,1,1,769.49,419.78,769.49,61.56
225,10/15/2016,10/22/2016,14912,1,4,SO68322,2,1,8.99,6.92,8.99,0.72
475,10/15/2016,10/22/2016,14912,1,4,SO68322,3,1,69.99,26.18,69.99,5.6
353,10/15/2016,10/22/2016,13434,1,6,SO68323,1,1,"2,319.99","1,265.62","2,319.99",185.6
537,10/15/2016,10/22/2016,13434,1,6,SO68323,2,1,35,13.09,35,2.8
